genome_id	source_category	fasta_path	GCA	BioSample	ST	country	year	assembly_status	is_ST50	notes
GCA_044024055.1	background		GCA_044024055.1	SAMN42326779	417	Australia:Victoria	2021	current	NO	source:NCBI_background
GCA_044024095.1	background		GCA_044024095.1	SAMN42326738	417	Australia:Victoria	2021	current	NO	source:NCBI_background
GCA_044024115.1	background		GCA_044024115.1	SAMN42326784	417	Australia:Victoria	2021	current	NO	source:NCBI_background
GCA_044024135.1	background		GCA_044024135.1	SAMN42326783	417	Australia:Victoria	2021	current	NO	source:NCBI_background
GCA_044024155.1	background		GCA_044024155.1	SAMN42326782	417	Australia:Victoria	2021	current	NO	source:NCBI_background
GCA_044024275.1	background		GCA_044024275.1	SAMN42326789	417	Australia:Victoria	2021	current	NO	source:NCBI_background
GCA_044024315.1	background		GCA_044024315.1	SAMN42326788	417	Australia:Victoria	2021	current	NO	source:NCBI_background
GCA_044024335.1	background		GCA_044024335.1	SAMN42326785	417	Australia:Victoria	2021	current	NO	source:NCBI_background
GCA_044024355.1	background		GCA_044024355.1	SAMN42326787	417	Australia:Victoria	2021	current	NO	source:NCBI_background
GCA_044024395.1	background		GCA_044024395.1	SAMN42326791	417	Australia:Victoria	2021	current	NO	source:NCBI_background
GCA_044024415.1	background		GCA_044024415.1	SAMN42326792	417	Australia:Victoria	2021	current	NO	source:NCBI_background
GCA_044024435.1	background		GCA_044024435.1	SAMN42326739	417	Australia:Victoria	2021	current	NO	source:NCBI_background
GCA_044024455.1	background		GCA_044024455.1	SAMN42326794	417	Australia:Victoria	2021	current	NO	source:NCBI_background
GCA_044024495.1	background		GCA_044024495.1	SAMN42326740	417	Australia:Victoria	2021	current	NO	source:NCBI_background
GCA_044024535.1	background		GCA_044024535.1	SAMN42326741	417	Australia:Victoria	2021	current	NO	source:NCBI_background
GCA_044024555.1	background		GCA_044024555.1	SAMN42326742	417	Australia:Victoria	2021	current	NO	source:NCBI_background
GCA_044026295.1	background		GCA_044026295.1	SAMN44474174		USA	2024	current	NO	source:NCBI_background
GCA_044086655.1	background		GCA_044086655.1	SAMN44490527		USA	2024	current	NO	source:NCBI_background
GCA_044504885.1	background		GCA_044504885.1	SAMN44572110		USA	2024	current	NO	source:NCBI_background
GCA_044509125.1	background		GCA_044509125.1	SAMN44532612		USA	2024	current	NO	source:NCBI_background
GCA_044523425.1	background		GCA_044523425.1	SAMN44523885		USA	2024	current	NO	source:NCBI_background
GCA_044525305.1	background		GCA_044525305.1	SAMN44523703		USA	2024	current	NO	source:NCBI_background
GCA_044550425.1	background		GCA_044550425.1	SAMN44503733		USA	2024	current	NO	source:NCBI_background
GCA_044562185.1	background		GCA_044562185.1	SAMN44294270		USA	2024	current	NO	source:NCBI_background
GCA_044572295.1	background		GCA_044572295.1	SAMN44518423		USA	2024	current	NO	source:NCBI_background
GCA_044611915.1	background		GCA_044611915.1	SAMN44346347		USA	2024	current	NO	source:NCBI_background
GCA_044612975.1	background		GCA_044612975.1	SAMN44344990		USA	2024	current	NO	source:NCBI_background
GCA_044736945.1	background		GCA_044736945.1	SAMN44625195		USA	2024	current	NO	source:NCBI_background
GCA_044737005.1	background		GCA_044737005.1	SAMN44625193		USA	2024	current	NO	source:NCBI_background
GCA_044738465.1	background		GCA_044738465.1	SAMN44627539		USA	2024	current	NO	source:NCBI_background
GCA_044740045.1	background		GCA_044740045.1	SAMN44635021		USA	2024	current	NO	source:NCBI_background
GCA_044830065.1	background		GCA_044830065.1	SAMN44640624		USA	2024	current	NO	source:NCBI_background
GCA_044856645.1	background		GCA_044856645.1	SAMN44695900		USA	2024	current	NO	source:NCBI_background
GCA_044895265.1	background		GCA_044895265.1	SAMN44720531		USA	2024	current	NO	source:NCBI_background
GCA_045000705.1	background		GCA_045000705.1	SAMEA115098720		China	2020	current	NO	source:NCBI_background
GCA_045000735.1	background		GCA_045000735.1	SAMEA115098716		China	2020	current	NO	source:NCBI_background
GCA_045000765.1	background		GCA_045000765.1	SAMEA115098688		China	2020	current	NO	source:NCBI_background
GCA_045000785.1	background		GCA_045000785.1	SAMEA115098715		China	2020	current	NO	source:NCBI_background
GCA_045000805.1	background		GCA_045000805.1	SAMEA115098697		China	2020	current	NO	source:NCBI_background
GCA_045000825.1	background		GCA_045000825.1	SAMEA115098636		China	2020	current	NO	source:NCBI_background
GCA_045000845.1	background		GCA_045000845.1	SAMEA115098673		China	2020	current	NO	source:NCBI_background
GCA_045000865.1	background		GCA_045000865.1	SAMEA115098629		China	2020	current	NO	source:NCBI_background
GCA_045000885.1	background		GCA_045000885.1	SAMEA115098583		China	2019	current	NO	source:NCBI_background
GCA_045000905.1	background		GCA_045000905.1	SAMEA115098617		China	2020	current	NO	source:NCBI_background
GCA_045000925.1	background		GCA_045000925.1	SAMEA115098575		China	2019	current	NO	source:NCBI_background
GCA_045000945.1	background		GCA_045000945.1	SAMEA115098564		China	2019	current	NO	source:NCBI_background
GCA_045000955.1	background		GCA_045000955.1	SAMEA115098557		China	2019	current	NO	source:NCBI_background
GCA_045000985.1	background		GCA_045000985.1	SAMEA115098533		China	2019	current	NO	source:NCBI_background
GCA_045001005.1	background		GCA_045001005.1	SAMEA115098550		China	2019	current	NO	source:NCBI_background
GCA_045006125.1	background		GCA_045006125.1	SAMEA115098706		China	2020	current	NO	source:NCBI_background
GCA_045006145.1	background		GCA_045006145.1	SAMEA115098674		China	2020	current	NO	source:NCBI_background
GCA_045006165.1	background		GCA_045006165.1	SAMEA115098647		China	2020	current	NO	source:NCBI_background
GCA_045006185.1	background		GCA_045006185.1	SAMEA115098542		China	2019	current	NO	source:NCBI_background
GCA_045006205.1	background		GCA_045006205.1	SAMEA115098525		China	2019	current	NO	source:NCBI_background
GCA_045006225.1	background		GCA_045006225.1	SAMEA115098659		China	2020	current	NO	source:NCBI_background
GCA_045006235.1	background		GCA_045006235.1	SAMEA115098696		China	2020	current	NO	source:NCBI_background
GCA_045006245.1	background		GCA_045006245.1	SAMEA115098726		China	2020	current	NO	source:NCBI_background
GCA_045006285.1	background		GCA_045006285.1	SAMEA115098625		China	2020	current	NO	source:NCBI_background
GCA_045006305.1	background		GCA_045006305.1	SAMEA115098607		China	2020	current	NO	source:NCBI_background
GCA_045006325.1	background		GCA_045006325.1	SAMEA115098624		China	2020	current	NO	source:NCBI_background
GCA_045006345.1	background		GCA_045006345.1	SAMEA115098584		China	2019	current	NO	source:NCBI_background
GCA_045006365.1	background		GCA_045006365.1	SAMEA115098591		China	2019	current	NO	source:NCBI_background
GCA_045006385.1	background		GCA_045006385.1	SAMEA115098556		China	2019	current	NO	source:NCBI_background
GCA_045006405.1	background		GCA_045006405.1	SAMEA115098566		China	2019	current	NO	source:NCBI_background
GCA_045006425.1	background		GCA_045006425.1	SAMEA115098562		China	2019	current	NO	source:NCBI_background
GCA_045006445.1	background		GCA_045006445.1	SAMEA115098544		China	2019	current	NO	source:NCBI_background
GCA_045006465.1	background		GCA_045006465.1	SAMEA115098549		China	2019	current	NO	source:NCBI_background
GCA_045006485.1	background		GCA_045006485.1	SAMEA115098530		China	2019	current	NO	source:NCBI_background
GCA_045006505.1	background		GCA_045006505.1	SAMEA115098534		China	2019	current	NO	source:NCBI_background
GCA_045006525.1	background		GCA_045006525.1	SAMEA115098528		China	2019	current	NO	source:NCBI_background
GCA_045006545.1	background		GCA_045006545.1	SAMEA115098526		China	2019	current	NO	source:NCBI_background
GCA_045006565.1	background		GCA_045006565.1	SAMEA115098718		China	2020	current	NO	source:NCBI_background
GCA_045006585.1	background		GCA_045006585.1	SAMEA115098717		China	2020	current	NO	source:NCBI_background
GCA_045006605.1	background		GCA_045006605.1	SAMEA115098711		China	2020	current	NO	source:NCBI_background
GCA_045006625.1	background		GCA_045006625.1	SAMEA115098705		China	2020	current	NO	source:NCBI_background
GCA_045006645.1	background		GCA_045006645.1	SAMEA115098704		China	2020	current	NO	source:NCBI_background
GCA_045006695.1	background		GCA_045006695.1	SAMEA115098692		China	2020	current	NO	source:NCBI_background
GCA_045006715.1	background		GCA_045006715.1	SAMEA115098632		China	2020	current	NO	source:NCBI_background
GCA_045006725.1	background		GCA_045006725.1	SAMEA115098649		China	2020	current	NO	source:NCBI_background
GCA_045006755.1	background		GCA_045006755.1	SAMEA115098638		China	2020	current	NO	source:NCBI_background
GCA_045006775.1	background		GCA_045006775.1	SAMEA115098675		China	2020	current	NO	source:NCBI_background
GCA_045006795.1	background		GCA_045006795.1	SAMEA115098628		China	2020	current	NO	source:NCBI_background
GCA_045006815.1	background		GCA_045006815.1	SAMEA115098604		China	2020	current	NO	source:NCBI_background
GCA_045006835.1	background		GCA_045006835.1	SAMEA115098555		China	2019	current	NO	source:NCBI_background
GCA_045006855.1	background		GCA_045006855.1	SAMEA115098560		China	2019	current	NO	source:NCBI_background
GCA_045006875.1	background		GCA_045006875.1	SAMEA115098529		China	2019	current	NO	source:NCBI_background
GCA_045006895.1	background		GCA_045006895.1	SAMEA115098527		China	2019	current	NO	source:NCBI_background
GCA_045006915.1	background		GCA_045006915.1	SAMEA115098676		China	2020	current	NO	source:NCBI_background
GCA_045006935.1	background		GCA_045006935.1	SAMEA115098553		China	2019	current	NO	source:NCBI_background
GCA_045006955.1	background		GCA_045006955.1	SAMEA115098541		China	2019	current	NO	source:NCBI_background
GCA_045006975.1	background		GCA_045006975.1	SAMEA115098577		China	2019	current	NO	source:NCBI_background
GCA_045006995.1	background		GCA_045006995.1	SAMEA115098567		China	2019	current	NO	source:NCBI_background
GCA_045007015.1	background		GCA_045007015.1	SAMEA115098608		China	2020	current	NO	source:NCBI_background
GCA_045007035.1	background		GCA_045007035.1	SAMEA115098537		China	2019	current	NO	source:NCBI_background
GCA_045007055.1	background		GCA_045007055.1	SAMEA115098719		China	2020	current	NO	source:NCBI_background
GCA_045007075.1	background		GCA_045007075.1	SAMEA115098727		China	2020	current	NO	source:NCBI_background
GCA_045007095.1	background		GCA_045007095.1	SAMEA115098695		China	2020	current	NO	source:NCBI_background
GCA_045007115.1	background		GCA_045007115.1	SAMEA115098679		China	2020	current	NO	source:NCBI_background
GCA_045007135.1	background		GCA_045007135.1	SAMEA115098678		China	2020	current	NO	source:NCBI_background
GCA_045007155.1	background		GCA_045007155.1	SAMEA115098661		China	2020	current	NO	source:NCBI_background
GCA_045007175.1	background		GCA_045007175.1	SAMEA115098634		China	2020	current	NO	source:NCBI_background
GCA_045007195.1	background		GCA_045007195.1	SAMEA115098644		China	2020	current	NO	source:NCBI_background
GCA_045007215.1	background		GCA_045007215.1	SAMEA115098645		China	2020	current	NO	source:NCBI_background
GCA_045007235.1	background		GCA_045007235.1	SAMEA115098587		China	2019	current	NO	source:NCBI_background
GCA_045007255.1	background		GCA_045007255.1	SAMEA115098586		China	2019	current	NO	source:NCBI_background
GCA_045007275.1	background		GCA_045007275.1	SAMEA115098594		China	2019	current	NO	source:NCBI_background
GCA_045007325.1	background		GCA_045007325.1	SAMEA115098702		China	2020	current	NO	source:NCBI_background
GCA_045007345.1	background		GCA_045007345.1	SAMEA115098698		China	2020	current	NO	source:NCBI_background
GCA_045007365.1	background		GCA_045007365.1	SAMEA115098721		China	2020	current	NO	source:NCBI_background
GCA_045007385.1	background		GCA_045007385.1	SAMEA115098568		China	2019	current	NO	source:NCBI_background
GCA_045007405.1	background		GCA_045007405.1	SAMEA115098709		China	2020	current	NO	source:NCBI_background
GCA_045007425.1	background		GCA_045007425.1	SAMEA115098654		China	2020	current	NO	source:NCBI_background
GCA_045007445.1	background		GCA_045007445.1	SAMEA115098685		China	2020	current	NO	source:NCBI_background
GCA_045007465.1	background		GCA_045007465.1	SAMEA115098680		China	2020	current	NO	source:NCBI_background
GCA_045007485.1	background		GCA_045007485.1	SAMEA115098651		China	2020	current	NO	source:NCBI_background
GCA_045007505.1	background		GCA_045007505.1	SAMEA115098571		China	2019	current	NO	source:NCBI_background
GCA_045007525.1	background		GCA_045007525.1	SAMEA115098546		China	2019	current	NO	source:NCBI_background
GCA_045007545.1	background		GCA_045007545.1	SAMEA115098611		China	2020	current	NO	source:NCBI_background
GCA_045007565.1	background		GCA_045007565.1	SAMEA115098603		China	2020	current	NO	source:NCBI_background
GCA_045229975.1	background		GCA_045229975.1	SAMN44971629		USA	2024	current	NO	source:NCBI_background
GCA_045328595.1	background		GCA_045328595.1	SAMN45033399		USA	2024	current	NO	source:NCBI_background
GCA_045328635.1	background		GCA_045328635.1	SAMN45033155		USA	2024	current	NO	source:NCBI_background
GCA_045341395.1	background		GCA_045341395.1	SAMN45036351		USA:MA	2024	current	NO	source:NCBI_background
GCA_045387215.1	background		GCA_045387215.1	SAMN45059694		USA:MA	2024	current	NO	source:NCBI_background
GCA_045387235.1	background		GCA_045387235.1	SAMN45059739		USA:MA	2024	current	NO	source:NCBI_background
GCA_045387255.1	background		GCA_045387255.1	SAMN45059738		USA:MA	2024	current	NO	source:NCBI_background
GCA_045387265.1	background		GCA_045387265.1	SAMN45059753		USA:MA	2024	current	NO	source:NCBI_background
GCA_045387295.1	background		GCA_045387295.1	SAMN45059752		USA:MA	2024	current	NO	source:NCBI_background
GCA_045387315.1	background		GCA_045387315.1	SAMN45059136		USA:MA	2024	current	NO	source:NCBI_background
GCA_045394655.1	background		GCA_045394655.1	SAMN45059827		USA:MA	2024	current	NO	source:NCBI_background
GCA_045394675.1	background		GCA_045394675.1	SAMN45059756		USA:MA	2024	current	NO	source:NCBI_background
GCA_045394695.1	background		GCA_045394695.1	SAMN45059855		USA:MA	2024	current	NO	source:NCBI_background
GCA_045394735.1	background		GCA_045394735.1	SAMN45059736		USA:MA	2024	current	NO	source:NCBI_background
GCA_045394755.1	background		GCA_045394755.1	SAMN45059139		USA:MA	2024	current	NO	source:NCBI_background
GCA_045394775.1	background		GCA_045394775.1	SAMN45059692		USA:MA	2024	current	NO	source:NCBI_background
GCA_045413915.1	background		GCA_045413915.1	SAMN45062440		USA:TX	2024	current	NO	source:NCBI_background
GCA_045417995.1	background		GCA_045417995.1	SAMN45062590		USA:TX	2024	current	NO	source:NCBI_background
GCA_045418055.1	background		GCA_045418055.1	SAMN45062571		USA:TX	2024	current	NO	source:NCBI_background
GCA_045420995.1	background		GCA_045420995.1	SAMN45062581		USA:TX	2024	current	NO	source:NCBI_background
GCA_045421015.1	background		GCA_045421015.1	SAMN45062589		USA:TX	2024	current	NO	source:NCBI_background
GCA_045421055.1	background		GCA_045421055.1	SAMN45062437		USA:TX	2024	current	NO	source:NCBI_background
GCA_045422215.1	background		GCA_045422215.1	SAMN45062723		USA:TX	2024	current	NO	source:NCBI_background
GCA_045423955.1	background		GCA_045423955.1	SAMN45066230		USA:TX	2024	current	NO	source:NCBI_background
GCA_045423975.1	background		GCA_045423975.1	SAMN45066668		USA:TX	2024	current	NO	source:NCBI_background
GCA_045426395.1	background		GCA_045426395.1	SAMN45067077		USA:TX	2024	current	NO	source:NCBI_background
GCA_045426455.1	background		GCA_045426455.1	SAMN45066823		USA:TX	2024	current	NO	source:NCBI_background
GCA_045426515.1	background		GCA_045426515.1	SAMN45066822		USA:TX	2024	current	NO	source:NCBI_background
GCA_045426575.1	background		GCA_045426575.1	SAMN45066680		USA:TX	2024	current	NO	source:NCBI_background
GCA_045426595.1	background		GCA_045426595.1	SAMN45066670		USA:TX	2024	current	NO	source:NCBI_background
GCA_045426615.1	background		GCA_045426615.1	SAMN45066679		USA:TX	2024	current	NO	source:NCBI_background
GCA_045426675.1	background		GCA_045426675.1	SAMN45066667		USA:TX	2024	current	NO	source:NCBI_background
GCA_045426715.1	background		GCA_045426715.1	SAMN45066849		USA:TX	2024	current	NO	source:NCBI_background
